panel_id,iso3,country_name_en,year,source,fund_type,amount_usd,amount_known_count,price_basis
GAB::aiddata::loan,GAB,Gabon,2011,aiddata,loan,158525625.110883,2,constant_2023_usd
GAB::cgef::loan,GAB,Gabon,2011,cgef,loan,131580000.0,1,nominal_usd
GAB::cla::loan,GAB,Gabon,2011,cla,loan,146280000.0,2,nominal_usd
GAB::codf::loan,GAB,Gabon,2011,codf,loan,131580000.0,1,nominal_usd
GAB::aiddata::grant,GAB,Gabon,2013,aiddata,grant,798766.293561,1,constant_2023_usd
GAB::aiddata::loan,GAB,Gabon,2013,aiddata,loan,657647876.420975,2,constant_2023_usd
GAB::cla::loan,GAB,Gabon,2013,cla,loan,639450000.0,2,nominal_usd
GAB::codf::loan,GAB,Gabon,2013,codf,loan,645730000.0,2,nominal_usd
GAB::cla::loan,GAB,Gabon,2014,cla,loan,118580000.0,1,nominal_usd
GAB::aiddata::loan,GAB,Gabon,2015,aiddata,loan,373649842.643847,5,constant_2023_usd
GAB::cla::loan,GAB,Gabon,2015,cla,loan,284400000.0,4,nominal_usd
GAB::codf::loan,GAB,Gabon,2015,codf,loan,100790000.0,1,nominal_usd
GAB::aiddata::grant,GAB,Gabon,2016,aiddata,grant,24089520.490722,2,constant_2023_usd
GAB::aiddata::loan,GAB,Gabon,2016,aiddata,loan,79180966.388876,1,constant_2023_usd
GAB::cla::loan,GAB,Gabon,2016,cla,loan,102850000.0,1,nominal_usd
GAB::codf::loan,GAB,Gabon,2016,codf,loan,102850000.0,1,nominal_usd
GAB::aiddata::grant,GAB,Gabon,2018,aiddata,grant,22822467.666451,1,constant_2023_usd
GAB::aiddata::loan,GAB,Gabon,2018,aiddata,loan,35844844.451474,1,constant_2023_usd
GAB::cgef::loan,GAB,Gabon,2018,cgef,loan,3110000.0,1,nominal_usd
GAB::chapo::grant,GAB,Gabon,2018,chapo,grant,24717432.407482,1,constant_2021_usd
GAB::cla::loan,GAB,Gabon,2018,cla,loan,55590000.0,3,nominal_usd
GAB::cofi::loan,GAB,Gabon,2018,cofi,loan,3110000.0,1,nominal_usd
GAB::aiddata::loan,GAB,Gabon,2019,aiddata,loan,37398063.330309,1,constant_2023_usd
GAB::cla::loan,GAB,Gabon,2019,cla,loan,137280000.0,1,nominal_usd
GAB::codf::loan,GAB,Gabon,2019,codf,loan,137810000.0,1,nominal_usd
GAB::aiddata::grant,GAB,Gabon,2020,aiddata,grant,66650.00486,1,constant_2023_usd
GAB::aiddata::loan,GAB,Gabon,2020,aiddata,loan,52570355.473064,1,constant_2023_usd
GAB::chapo::grant,GAB,Gabon,2020,chapo,grant,72147.670354,1,constant_2021_usd
GAB::aiddata::grant,GAB,Gabon,2021,aiddata,grant,13278839.575362,4,constant_2023_usd
GAB::aiddata::loan,GAB,Gabon,2021,aiddata,loan,10848725.143271,1,constant_2023_usd
GAB::chapo::grant,GAB,Gabon,2021,chapo,grant,14400000.0,4,constant_2021_usd
GAB::aiddata::grant,GAB,Gabon,2023,aiddata,grant,14000000.0,1,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2000,aiddata,grant,24178584.524062,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2000,aiddata,loan,61557683.391437,2,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2000,chapo,grant,20531653.830362,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2000,cla,loan,25970000.0,2,nominal_usd
GHA::aiddata::debt_relief,GHA,Ghana,2002,aiddata,debt_relief,123509313.229995,1,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2002,aiddata,grant,6233180.29385,2,constant_2023_usd
GHA::cancel::debt_relief,GHA,Ghana,2002,cancel,debt_relief,53500000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2003,aiddata,grant,5436772.182822,1,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2003,aiddata,loan,91517856.105049,2,constant_2023_usd
GHA::cla::loan,GHA,Ghana,2003,cla,loan,44220000.0,3,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2004,aiddata,grant,145157.804629,2,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2005,aiddata,grant,2808112.642969,2,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2006,aiddata,grant,470754.569467,1,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2006,aiddata,loan,208293286.310495,2,constant_2023_usd
GHA::cancel::debt_relief,GHA,Ghana,2006,cancel,debt_relief,83000000.0,1,nominal_usd
GHA::chapo::grant,GHA,Ghana,2006,chapo,grant,509747.462563,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2006,cla,loan,111000000.0,2,nominal_usd
GHA::aiddata::debt_relief,GHA,Ghana,2007,aiddata,debt_relief,41539113.355909,1,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2007,aiddata,grant,8699951.901262,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2007,aiddata,loan,537526199.229667,2,constant_2023_usd
GHA::cancel::debt_relief,GHA,Ghana,2007,cancel,debt_relief,24000000.0,1,nominal_usd
GHA::cgef::loan,GHA,Ghana,2007,cgef,loan,598000000.0,2,nominal_usd
GHA::chapo::grant,GHA,Ghana,2007,chapo,grant,424626.394361,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2007,cla,loan,330100000.0,4,nominal_usd
GHA::cofi::loan,GHA,Ghana,2007,cofi,loan,598000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2008,aiddata,grant,3098581.385183,1,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2008,aiddata,loan,1310362974.480929,4,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2008,chapo,grant,381146.480487,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2008,cla,loan,510400000.0,5,nominal_usd
GHA::cofi::equity,GHA,Ghana,2008,cofi,equity,200000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2009,aiddata,grant,10775297.117589,3,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2009,aiddata,loan,100895836.790482,2,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2009,chapo,grant,11606031.643019,2,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2009,cla,loan,35800000.0,2,nominal_usd
GHA::codf::loan,GHA,Ghana,2009,codf,loan,30000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2010,aiddata,grant,64306.923655,1,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2010,aiddata,loan,503737567.774219,3,constant_2023_usd
GHA::cla::loan,GHA,Ghana,2010,cla,loan,421500000.0,3,nominal_usd
GHA::codf::loan,GHA,Ghana,2010,codf,loan,260000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2011,aiddata,grant,49091613.443192,5,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2011,aiddata,loan,224245552.950428,5,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2011,chapo,grant,736266.246075,2,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2011,cla,loan,157500000.0,2,nominal_usd
GHA::codf::loan,GHA,Ghana,2011,codf,loan,157500000.0,2,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2012,aiddata,grant,19964025.22186,3,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2012,aiddata,loan,1446737064.260642,7,constant_2023_usd
GHA::cgef::loan,GHA,Ghana,2012,cgef,loan,1001560000.0,3,nominal_usd
GHA::chapo::grant,GHA,Ghana,2012,chapo,grant,352237.067378,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2012,cla,loan,1329160000.0,7,nominal_usd
GHA::codf::loan,GHA,Ghana,2012,codf,loan,1065160000.0,5,nominal_usd
GHA::cofi::loan,GHA,Ghana,2012,cofi,loan,161000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2013,aiddata,grant,7197304.708299,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2013,aiddata,loan,282697339.116555,2,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2013,chapo,grant,73383.902569,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2013,cla,loan,274070000.0,3,nominal_usd
GHA::codf::loan,GHA,Ghana,2013,codf,loan,273410000.0,2,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2014,aiddata,grant,4061768.542945,4,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2014,aiddata,loan,174344040.754768,2,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2014,chapo,grant,898396.36829,1,constant_2021_usd
GHA::aiddata::grant,GHA,Ghana,2015,aiddata,grant,22301985.368278,3,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2015,chapo,grant,1458958.240453,1,constant_2021_usd
GHA::aiddata::grant,GHA,Ghana,2016,aiddata,grant,1221786.153005,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2016,aiddata,loan,768885327.249201,9,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2016,chapo,grant,141889.232842,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2016,cla,loan,173130000.0,2,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2017,aiddata,grant,17377408.829435,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2017,aiddata,loan,528121981.358038,3,constant_2023_usd
GHA::aiddata::grant,GHA,Ghana,2018,aiddata,grant,57789143.16657,12,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2018,aiddata,loan,887952947.966719,13,constant_2023_usd
GHA::cla::loan,GHA,Ghana,2018,cla,loan,1091620000.0,11,nominal_usd
GHA::codf::loan,GHA,Ghana,2018,codf,loan,119000000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2019,aiddata,grant,106777027.141647,4,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2019,aiddata,loan,967908523.293501,6,constant_2023_usd
GHA::cancel::debt_relief,GHA,Ghana,2019,cancel,debt_relief,40000000.0,1,nominal_usd
GHA::chapo::grant,GHA,Ghana,2019,chapo,grant,147421.63388,1,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2019,cla,loan,695640000.0,4,nominal_usd
GHA::codf::loan,GHA,Ghana,2019,codf,loan,595640000.0,3,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2020,aiddata,grant,21822193.461818,13,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2020,aiddata,loan,1117924124.502672,10,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2020,chapo,grant,1932911.82746,12,constant_2021_usd
GHA::cla::loan,GHA,Ghana,2020,cla,loan,473880000.0,3,nominal_usd
GHA::codf::loan,GHA,Ghana,2020,codf,loan,417490000.0,3,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2021,aiddata,grant,929929.9956,2,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2021,aiddata,loan,163350803.246228,4,constant_2023_usd
GHA::chapo::grant,GHA,Ghana,2021,chapo,grant,1000000.0,1,constant_2021_usd
GHA::aiddata::grant,GHA,Ghana,2022,aiddata,grant,10394.110445,1,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2022,aiddata,loan,198952348.924528,3,constant_2023_usd
GHA::cla::loan,GHA,Ghana,2022,cla,loan,84990000.0,1,nominal_usd
GHA::aiddata::grant,GHA,Ghana,2023,aiddata,grant,71411.69901,3,constant_2023_usd
GHA::aiddata::loan,GHA,Ghana,2023,aiddata,loan,233333333.0,3,constant_2023_usd
GIN::aiddata::debt_relief,GIN,Guinea,2001,aiddata,debt_relief,173914556.932292,1,constant_2023_usd
GIN::aiddata::grant,GIN,Guinea,2002,aiddata,grant,13851511.764112,1,constant_2023_usd
GIN::cla::loan,GIN,Guinea,2003,cla,loan,6040000.0,1,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2004,aiddata,grant,91500773.193081,1,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2004,aiddata,loan,4207472.597949,1,constant_2023_usd
GIN::cla::loan,GIN,Guinea,2004,cla,loan,4420000.0,2,nominal_usd
GIN::aiddata::debt_relief,GIN,Guinea,2005,aiddata,debt_relief,90194873.356482,1,constant_2023_usd
GIN::cancel::debt_relief,GIN,Guinea,2005,cancel,debt_relief,45000000.0,1,nominal_usd
GIN::cla::loan,GIN,Guinea,2005,cla,loan,50980000.0,2,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2006,aiddata,grant,3238298.74018,4,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2006,aiddata,loan,7506064.371549,1,constant_2023_usd
GIN::aiddata::unspecified,GIN,Guinea,2006,aiddata,unspecified,16888644.835986,1,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2006,chapo,grant,335838.34393,2,constant_2021_usd
GIN::cla::loan,GIN,Guinea,2006,cla,loan,11510000.0,2,nominal_usd
GIN::aiddata::debt_relief,GIN,Guinea,2007,aiddata,debt_relief,6646258.136945,1,constant_2023_usd
GIN::aiddata::grant,GIN,Guinea,2007,aiddata,grant,2184482.404219,1,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2007,aiddata,loan,21920264.556004,1,constant_2023_usd
GIN::cancel::debt_relief,GIN,Guinea,2007,cancel,debt_relief,4000000.0,1,nominal_usd
GIN::cla::loan,GIN,Guinea,2007,cla,loan,13190000.0,1,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2008,aiddata,grant,14084460.841739,1,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2008,chapo,grant,15245859.219491,1,constant_2021_usd
GIN::aiddata::grant,GIN,Guinea,2011,aiddata,grant,527412.875041,1,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2011,chapo,grant,570749.027965,1,constant_2021_usd
GIN::cla::loan,GIN,Guinea,2011,cla,loan,3100000.0,1,nominal_usd
GIN::cofi::loan,GIN,Guinea,2011,cofi,loan,335000000.0,1,nominal_usd
GIN::aiddata::loan,GIN,Guinea,2012,aiddata,loan,760840119.754196,1,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2013,aiddata,loan,397717057.136578,2,constant_2023_usd
GIN::cgef::loan,GIN,Guinea,2013,cgef,loan,335000000.0,1,nominal_usd
GIN::cla::loan,GIN,Guinea,2013,cla,loan,384650000.0,2,nominal_usd
GIN::codf::loan,GIN,Guinea,2013,codf,loan,385000000.0,2,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2014,aiddata,grant,9009769.103045,4,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2014,aiddata,loan,424784127.533085,2,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2014,chapo,grant,5535476.157042,1,constant_2021_usd
GIN::cla::loan,GIN,Guinea,2014,cla,loan,214000000.0,1,nominal_usd
GIN::codf::loan,GIN,Guinea,2014,codf,loan,214000000.0,1,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2015,aiddata,grant,1681239.850733,2,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2015,aiddata,loan,81670994.24203,1,constant_2023_usd
GIN::aiddata::grant,GIN,Guinea,2017,aiddata,grant,20865388.557395,2,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2017,chapo,grant,17052864.102533,1,constant_2021_usd
GIN::aiddata::grant,GIN,Guinea,2018,aiddata,grant,4564493.53329,1,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2018,aiddata,loan,2478395384.392328,8,constant_2023_usd
GIN::cgef::loan,GIN,Guinea,2018,cgef,loan,1175000000.0,1,nominal_usd
GIN::cla::loan,GIN,Guinea,2018,cla,loan,2017450000.0,4,nominal_usd
GIN::codf::loan,GIN,Guinea,2018,codf,loan,1430000000.0,2,nominal_usd
GIN::cofi::loan,GIN,Guinea,2018,cofi,loan,1175000000.0,1,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2019,aiddata,grant,31139624.727224,1,constant_2023_usd
GIN::cofi::loan,GIN,Guinea,2019,cofi,loan,812000000.0,1,nominal_usd
GIN::aiddata::grant,GIN,Guinea,2020,aiddata,grant,509263.814227,1,constant_2023_usd
GIN::aiddata::loan,GIN,Guinea,2020,aiddata,loan,1350539572.170028,2,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2020,chapo,grant,551270.744378,1,constant_2021_usd
GIN::aiddata::grant,GIN,Guinea,2021,aiddata,grant,4979564.840761,2,constant_2023_usd
GIN::chapo::grant,GIN,Guinea,2021,chapo,grant,9000000.0,3,constant_2021_usd
GIN::aiddata::loan,GIN,Guinea,2023,aiddata,loan,1245999999.0,3,constant_2023_usd
GMB::aiddata::grant,GMB,The Gambia,2016,aiddata,grant,49242011.877848,1,constant_2023_usd
GMB::aiddata::debt_relief,GMB,The Gambia,2017,aiddata,debt_relief,13046773.14702,1,constant_2023_usd
GMB::aiddata::grant,GMB,The Gambia,2017,aiddata,grant,92391276.98393,3,constant_2023_usd
GMB::aiddata::loan,GMB,The Gambia,2017,aiddata,loan,27561376.599253,1,constant_2023_usd
GMB::cancel::debt_relief,GMB,The Gambia,2017,cancel,debt_relief,12320000.0,1,nominal_usd
GMB::chapo::grant,GMB,The Gambia,2017,chapo,grant,119370.048718,1,constant_2021_usd
GMB::cla::loan,GMB,The Gambia,2017,cla,loan,25000000.0,1,nominal_usd
GMB::aiddata::grant,GMB,The Gambia,2018,aiddata,grant,1400435.794862,2,constant_2023_usd
GMB::cla::loan,GMB,The Gambia,2018,cla,loan,25900000.0,1,nominal_usd
GMB::codf::loan,GMB,The Gambia,2018,codf,loan,25900000.0,1,nominal_usd
GMB::aiddata::grant,GMB,The Gambia,2019,aiddata,grant,4712263.73083,4,constant_2023_usd
GMB::chapo::grant,GMB,The Gambia,2019,chapo,grant,381796.044279,3,constant_2021_usd
GMB::aiddata::grant,GMB,The Gambia,2020,aiddata,grant,302400.189654,4,constant_2023_usd
GMB::chapo::grant,GMB,The Gambia,2020,chapo,grant,284105.870885,3,constant_2021_usd
GMB::aiddata::grant,GMB,The Gambia,2021,aiddata,grant,8690559.807922,5,constant_2023_usd
GMB::chapo::grant,GMB,The Gambia,2021,chapo,grant,9380006.104817,4,constant_2021_usd
GMB::aiddata::grant,GMB,The Gambia,2022,aiddata,grant,496870.824199,3,constant_2023_usd
GMB::aiddata::grant,GMB,The Gambia,2023,aiddata,grant,8235.043884,1,constant_2023_usd
GNB::aiddata::debt_relief,GNB,Guinea-Bissau,2001,aiddata,debt_relief,17609282.434267,1,constant_2023_usd
GNB::cancel::debt_relief,GNB,Guinea-Bissau,2001,cancel,debt_relief,5800000.0,1,nominal_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2002,aiddata,grant,16027029.565535,2,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2003,aiddata,grant,9234315.267757,2,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2003,chapo,grant,8526223.091325,1,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2004,aiddata,grant,13341241.461124,3,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2005,aiddata,grant,4648987.276287,4,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2006,aiddata,grant,750606.437155,1,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2007,aiddata,grant,28621274.383578,2,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2008,aiddata,grant,43098450.175722,3,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2008,chapo,grant,22258954.460456,2,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2009,aiddata,grant,2039357.121521,1,constant_2023_usd
GNB::aiddata::loan,GNB,Guinea-Bissau,2009,aiddata,loan,10543171.108355,1,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2010,aiddata,grant,2873377.841157,2,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2011,aiddata,grant,790828.034922,1,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2011,chapo,grant,855808.330777,1,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2013,aiddata,grant,8703019.07522,3,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2014,aiddata,grant,166445.16697,1,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2014,chapo,grant,179679.273658,1,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2015,aiddata,grant,6714768.732252,4,constant_2023_usd
GNB::aiddata::debt_relief,GNB,Guinea-Bissau,2016,aiddata,debt_relief,32721647.183624,1,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2016,aiddata,grant,13088.658873,1,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2016,chapo,grant,14169.6541,1,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2017,aiddata,grant,25038466.268874,1,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2018,aiddata,grant,29188651.806611,2,constant_2023_usd
GNB::aiddata::loan,GNB,Guinea-Bissau,2018,aiddata,loan,14088148.117929,1,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2019,aiddata,grant,7195236.035543,2,constant_2023_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2020,aiddata,grant,308859.836764,3,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2020,chapo,grant,334336.325035,3,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2021,aiddata,grant,4979564.840761,2,constant_2023_usd
GNB::chapo::grant,GNB,Guinea-Bissau,2021,chapo,grant,7200000.0,3,constant_2021_usd
GNB::aiddata::grant,GNB,Guinea-Bissau,2022,aiddata,grant,5720669.477883,4,constant_2023_usd
GNQ::aiddata::debt_relief,GNQ,Equatorial Guinea,2001,aiddata,debt_relief,92668617.508507,1,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2001,aiddata,loan,39889300.611783,2,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2001,cla,loan,11000000.0,1,nominal_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2002,aiddata,loan,13945753.278364,1,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2003,aiddata,loan,23106281.776995,1,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2003,cla,loan,6000000.0,1,nominal_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2004,aiddata,loan,7913800.205944,1,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2004,cla,loan,4830000.0,1,nominal_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2005,aiddata,loan,19569559.594478,2,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2005,cla,loan,9760000.0,2,nominal_usd
GNQ::aiddata::debt_relief,GNQ,Equatorial Guinea,2006,aiddata,debt_relief,32125955.510231,1,constant_2023_usd
GNQ::cgef::loan,GNQ,Equatorial Guinea,2006,cgef,loan,257000000.0,1,nominal_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2006,cla,loan,257000000.0,1,nominal_usd
GNQ::cofi::loan,GNQ,Equatorial Guinea,2006,cofi,loan,257000000.0,1,nominal_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2007,aiddata,grant,674363.11068,3,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2007,aiddata,loan,1187576124.059373,4,constant_2023_usd
GNQ::cancel::debt_relief,GNQ,Equatorial Guinea,2007,cancel,debt_relief,10000000.0,1,nominal_usd
GNQ::chapo::grant,GNQ,Equatorial Guinea,2007,chapo,grant,354827.751552,2,constant_2021_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2007,cla,loan,753360000.0,4,nominal_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2008,aiddata,grant,202650.914824,1,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2008,aiddata,loan,161650541.003327,1,constant_2023_usd
GNQ::chapo::grant,GNQ,Equatorial Guinea,2008,chapo,grant,219361.419143,1,constant_2021_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2009,aiddata,grant,1465535.601648,4,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2009,aiddata,loan,1522609039.004614,3,constant_2023_usd
GNQ::cgef::loan,GNQ,Equatorial Guinea,2009,cgef,loan,869150000.0,3,nominal_usd
GNQ::chapo::grant,GNQ,Equatorial Guinea,2009,chapo,grant,219865.157685,1,constant_2021_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2009,cla,loan,1000910000.0,4,nominal_usd
GNQ::codf::loan,GNQ,Equatorial Guinea,2009,codf,loan,869150000.0,3,nominal_usd
GNQ::cofi::loan,GNQ,Equatorial Guinea,2009,cofi,loan,138874900.0,1,nominal_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2010,aiddata,grant,190001.667634,1,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2010,aiddata,loan,1504438843.361142,4,constant_2023_usd
GNQ::cgef::loan,GNQ,Equatorial Guinea,2010,cgef,loan,300000000.0,1,nominal_usd
GNQ::chapo::grant,GNQ,Equatorial Guinea,2010,chapo,grant,205748.016947,1,constant_2021_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2010,cla,loan,300000000.0,1,nominal_usd
GNQ::codf::loan,GNQ,Equatorial Guinea,2010,codf,loan,300000000.0,1,nominal_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2011,aiddata,loan,1019590429.964881,2,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2012,aiddata,loan,575778802.117283,2,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2012,cla,loan,330000000.0,1,nominal_usd
GNQ::codf::loan,GNQ,Equatorial Guinea,2012,codf,loan,330000000.0,1,nominal_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2013,aiddata,loan,192011732.660309,1,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2013,cla,loan,200660000.0,1,nominal_usd
GNQ::codf::loan,GNQ,Equatorial Guinea,2013,codf,loan,200660000.0,1,nominal_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2014,aiddata,grant,102555.318091,1,constant_2023_usd
GNQ::chapo::grant,GNQ,Equatorial Guinea,2014,chapo,grant,110709.523141,1,constant_2021_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2015,aiddata,loan,424827795.235949,2,constant_2023_usd
GNQ::cla::loan,GNQ,Equatorial Guinea,2015,cla,loan,402030000.0,1,nominal_usd
GNQ::codf::loan,GNQ,Equatorial Guinea,2015,codf,loan,402030000.0,1,nominal_usd
GNQ::aiddata::grant,GNQ,Equatorial Guinea,2016,aiddata,grant,28396226.849559,2,constant_2023_usd
GNQ::aiddata::loan,GNQ,Equatorial Guinea,2016,aiddata,loan,316660051.144734,1,constant_2023_usd
