project_entity_id,country_iso3,year,canonical_title,member_count,source_count,sources,member_record_keys,match_basis,amount_policy
SRC-3A5F851A0D08C1,COM,2017,China provides the 9th round of technical assistance to the Comoros Radio and Television Center (Linked to Record ID#52997),1,1,aiddata,aiddata:57214,source_record,no_cross_source_amount_selected_or_summed
SRC-3D1929A5C0D803,COM,2017,Chinese Government cancels KMF 630 million of the Government of Comoros’ outstanding obligations,1,1,aiddata,aiddata:57273,source_record,no_cross_source_amount_selected_or_summed
SRC-C023AA0A79BC2C,COM,2017,China offers scholarships for 8 Comoros Chinese language students in 2017,1,1,aiddata,aiddata:57364,source_record,no_cross_source_amount_selected_or_summed
SRC-EFD6F969877D1B,COM,2017,China offers hydro power training to 7 technicians from Comoros (Linked to Record ID#57397),1,1,aiddata,aiddata:57577,source_record,no_cross_source_amount_selected_or_summed
PM-42DDD4C642C8B3,COM,2018,China Eximbank provides RMB 567 million government concessional loan for Telecommunications Network Modernization Project (Linked to Record ID#53292),3,3,aiddata|cla|codf,aiddata:87222|cla:KM.006|codf:KM.006,human_confirmed,no_cross_source_amount_selected_or_summed
PM-5B8936321E5725,COM,2018,China dispatches the 12th medical team to Comoros in 2018 (Linked to Record ID#87046),2,2,aiddata|chapo,aiddata:57236|chapo:57236,direct_reference,no_cross_source_amount_selected_or_summed
PM-D0BF6FF0370775,COM,2018,12th Chinese Medical Team provides free medical clinic to Oussivo Village in Comoros (Linked to Record ID#57236),2,2,aiddata|chapo,aiddata:87046|chapo:87046,direct_reference,no_cross_source_amount_selected_or_summed
SRC-0D48F7C98D52EC,COM,2018,"Chinese Government provides RMB 700,000 grant for 17.5 km Nioumachuwa-Wanani road rehabilitation feasibility study on island of Mohéli (Linked to Record ID#91731)",1,1,aiddata,aiddata:57354,source_record,no_cross_source_amount_selected_or_summed
SRC-1D586BAF9F1F62,COM,2018,Chinese Embassy donates office equipment to Comoros Broadcasting and Television Center,1,1,aiddata,aiddata:86953,source_record,no_cross_source_amount_selected_or_summed
SRC-253F9CC4B227AB,COM,2018,Chinese Government donates digital terrestrial television equipment worth RMB 3.2 million,1,1,aiddata,aiddata:91728,source_record,no_cross_source_amount_selected_or_summed
SRC-3FDED79E175679,COM,2018,Chinese Embassy donates office equipment to the town of Ousion in Comoros,1,1,aiddata,aiddata:86956,source_record,no_cross_source_amount_selected_or_summed
SRC-7D730093647F8C,COM,2018,"China Geo-Engineering Corp provides US$1,940,856 grant to Comoros government for climate-resilient water supply project",1,1,aiddata,aiddata:87459,source_record,no_cross_source_amount_selected_or_summed
SRC-7FD2D1D5E8C9D9,COM,2018,Chinese Government provides grant worth 2.5 billion Comorian Francs — via November 2018 ETCA — for People's Palace Rehabilitation Project,1,1,aiddata,aiddata:57298,source_record,no_cross_source_amount_selected_or_summed
SRC-CDCCFF48C936FC,COM,2018,Hanban upgrades Confucius Classroom at the University of the Comoros to Confucius Institute,1,1,aiddata,aiddata:87466,source_record,no_cross_source_amount_selected_or_summed
SRC-F748A34A0D4109,COM,2018,China donates 700 milion Comorian Francs worth stability maintenance supplies to Comoros Ministry of Defense,1,1,aiddata,aiddata:57338,source_record,no_cross_source_amount_selected_or_summed
PM-369EEB5B19B67C,COM,2019,"Chinese government donates anti-malarial supplies to Comoros (Linked to Record ID#30101, #57366, #57367, #34813, #409)",2,2,aiddata|chapo,aiddata:87101|chapo:87101,direct_reference,no_cross_source_amount_selected_or_summed
PM-3A2D14C2EC33DD,COM,2019,"China donates medicine and medical equipment worth 800,000 RMB to Comoros",2,2,aiddata|chapo,aiddata:57262|chapo:57262,direct_reference,no_cross_source_amount_selected_or_summed
PM-7D6376EDB1B609,COM,2019,China dispatches 13th medical team to the Union of the Comoros,2,2,aiddata|chapo,aiddata:87515|chapo:87515,direct_reference,no_cross_source_amount_selected_or_summed
SRC-3E5842E09F155B,COM,2019,Chinese Government provides EUR 11.7 million grant for 17 km Wanani-Nyumachuwa (Nioumachoi) Road Rehabilitation Project (Linked to Record ID#57354),1,1,aiddata,aiddata:91731,source_record,no_cross_source_amount_selected_or_summed
SRC-ADAC2013FBDEAB,COM,2019,China provides emergency anti-malaria technicial support to Comoros after 2019 hurricane,1,1,aiddata,aiddata:57368,source_record,no_cross_source_amount_selected_or_summed
PM-8DB2F6E5397E89,COM,2020,"China medical team donates COVID-19 PPE and medicine worth RMB 160,000 to the Fomboni Hospital of Comoros in December 2020 (linked to Record ID#87515)",2,2,aiddata|chapo,aiddata:88679|chapo:88679,direct_reference,no_cross_source_amount_selected_or_summed
PM-EFF5B9F4A3A93F,COM,2020,"People's Hospital of Guangxi Zhuang donates anti-epidemic materials worth RMB 700,000 to China-Comoros Friendship Hospital in November 2020",2,2,aiddata|chapo,aiddata:93184|chapo:93184,direct_reference,no_cross_source_amount_selected_or_summed
PM-4042D6429836EC,COM,2021,Chinese embassy donates COVID-19 materials to the office of the First Lady of Comoros in March 2021,2,2,aiddata|chapo,aiddata:93179|chapo:93179,direct_reference,no_cross_source_amount_selected_or_summed
PM-48C5B73C021B5C,COM,2021,"Chinese Government donates 100,000 Sinopharm Covid-19 vaccine doses worth $1.8 million in July 2021 (Linked to Record ID#95377, Record ID #93181)",2,2,aiddata|chapo,aiddata:93183|chapo:93183,direct_reference,no_cross_source_amount_selected_or_summed
PM-4F091329322C90,COM,2021,"Chinese Government donates third batch of Covid-19 vaccine doses in November 2021 (Linked to Record ID#95377, Record ID#93183)",2,2,aiddata|chapo,aiddata:93181|chapo:93181,direct_reference,no_cross_source_amount_selected_or_summed
PM-9B3251B7A8A8AF,COM,2021,"Chinese embassy donates medical equipment to Comoros Ministry of Health on February 2, 2021",2,2,aiddata|chapo,aiddata:93180|chapo:93180,direct_reference,no_cross_source_amount_selected_or_summed
PM-AF2E60025FD7C5,COM,2021,Chinese embassy donates COVID-19 supplies and office equipment to the Comoros Women's Union in August 2021,2,2,aiddata|chapo,aiddata:93178|chapo:93178,direct_reference,no_cross_source_amount_selected_or_summed
PM-CEA31620C243AF,COM,2021,"China sent the 14th medical team to aid Comoros on January 18,2021",2,2,aiddata|chapo,aiddata:93182|chapo:93182,direct_reference,no_cross_source_amount_selected_or_summed
PM-FA931B4D6501A2,COM,2021,"Chinese Government donates 100,000 Sinopharm Covid-19 vaccine doses worth $1.8 million in March 2021 (Linked to Record ID#93181, Record ID#93183)",2,2,aiddata|chapo,aiddata:95377|chapo:95377,direct_reference,no_cross_source_amount_selected_or_summed
SRC-8738A438E461D6,COM,2022,Chinese Government donates artemisinin antimalarial drugs to Comoros,1,1,aiddata,aiddata:100530,source_record,no_cross_source_amount_selected_or_summed
SRC-8B4818EAD58F3D,COM,2022,"Chinese Embassy donates computers, scanner, and motorcycles to Comoros Directorate General of Civil Security",1,1,aiddata,aiddata:100532,source_record,no_cross_source_amount_selected_or_summed
SRC-0287C91D7E88A9,COM,2023,Chinese government aids Comoros in the renovation project of Lingoni Primary School in 2023,1,1,aiddata,aiddata:105118,source_record,no_cross_source_amount_selected_or_summed
SRC-295602A61C0194,COM,2023,"China provides the 10th round of technical assistance to the Comoros Radio and Television Center (Linked to Record ID#52997, #57214)",1,1,aiddata,aiddata:105130,source_record,no_cross_source_amount_selected_or_summed
SRC-3FAF7159D7488B,COM,2023,Chinese government provides Comoros Sports Facilities Management Training Course to 20 Comorian trainees in 2023,1,1,aiddata,aiddata:105112,source_record,no_cross_source_amount_selected_or_summed
SRC-721D19A314D6F3,COM,2023,Chinese government provides Chinese Government Scholarship to 23 students from Comoros in 2023,1,1,aiddata,aiddata:105108,source_record,no_cross_source_amount_selected_or_summed
SRC-FBF28EFFB0B892,COM,2023,Chinese government provides packages and free medical treatment in Comoros as part of the 'China-Africa Hand in Hand to Warm Children's Hearts' event in June 2023,1,1,aiddata,aiddata:105111,source_record,no_cross_source_amount_selected_or_summed
PM-AEF1685AC8D391,CPV,2000,Chinese Government dispatches 9th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:36225|chapo:36225,direct_reference,no_cross_source_amount_selected_or_summed
SRC-749A94B41F2190,CPV,2000,Chinese Government provide RMB 23 million grant for Jorge Barbosa National Auditorium Construction and Amílcar Cabral Memorial Project,1,1,aiddata,aiddata:56465,source_record,no_cross_source_amount_selected_or_summed
PM-46E3AFE3BCDB01,CPV,2001,Chinese Government dispatches 10th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:36224|chapo:36224,direct_reference,no_cross_source_amount_selected_or_summed
PM-9AC1CAA71A5B59,CPV,2001,Chinese Government provides grant for Chinese Medical Team Housing Project,2,2,aiddata|chapo,aiddata:56916|chapo:56916,direct_reference,no_cross_source_amount_selected_or_summed
PM-FAF5C1A9D953E5,CPV,2001,Chinese Government provides grant for Praia Central Hospital Inpatient Department Construction Project,2,2,aiddata|chapo,aiddata:35069|chapo:35069,direct_reference,no_cross_source_amount_selected_or_summed
SRC-1F36E90EE7CBCE,CPV,2001,Chinese Government cancels RMB 49.7 million of Government of Cape Verde’s outstanding debt obligations,1,1,aiddata,aiddata:55463,source_record,no_cross_source_amount_selected_or_summed
SRC-42F562B6EE844B,CPV,2001,Chinese Government provides grant for National Assembly Building Rehabilitation Project (Linked to Record ID#52964),1,1,aiddata,aiddata:35070,source_record,no_cross_source_amount_selected_or_summed
PM-A923ED533F2C55,CPV,2002,Chinese Government provides grant for Praia Central Hospital Surgical Ward Construction Project,2,2,aiddata|chapo,aiddata:53192|chapo:53192,direct_reference,no_cross_source_amount_selected_or_summed
SRC-3F4239850B72FA,CPV,2002,Chinese Government provides EUR 4 million grant for Poilão Dam Construction Project,1,1,aiddata,aiddata:237,source_record,no_cross_source_amount_selected_or_summed
SRC-728D9CB4F035C1,CPV,2002,China donates rice worth 5 million RMB to Cabo Verde,1,1,aiddata,aiddata:56708,source_record,no_cross_source_amount_selected_or_summed
SRC-464E9D1B7A5CFD,CPV,2003,China donates office equipment to Cabo Verde National Assembly,1,1,aiddata,aiddata:56416,source_record,no_cross_source_amount_selected_or_summed
SRC-99644E8A87F740,CPV,2003,China Building Material Industrial Corporation (CMBC) invests in cement plant in Cabo Verde,1,1,aiddata,aiddata:363,source_record,no_cross_source_amount_selected_or_summed
PM-C3CE4AD6ACCB35,CPV,2004,Chinese Government dispatches 11th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:36223|chapo:36223,direct_reference,no_cross_source_amount_selected_or_summed
SRC-FD69B3563EB8E1,CPV,2004,Chinese Government provides $2.5 million grant for Government Office Building Rehabilitation Project,1,1,aiddata,aiddata:56528,source_record,no_cross_source_amount_selected_or_summed
PM-795080CF0F4C85,CPV,2005,"Chinese Government provides RMB 31 million interest-free loan for Praia Central Hospital Outpatient Consultation Center and OB-GYN Building Construction Project (Linked to Record ID#35065, ETCA ID#72800)",2,2,aiddata|chapo,aiddata:35064|chapo:35064,direct_reference,no_cross_source_amount_selected_or_summed
PM-0D9107E37CA90E,CPV,2006,"China donates $100,000 USD to Cape Verde in response to bird flu in 2006",2,2,aiddata|chapo,aiddata:57045|chapo:57045,direct_reference,no_cross_source_amount_selected_or_summed
PM-FA590197408BD0,CPV,2006,Chinese Government dispatches 12th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:367|chapo:367,direct_reference,no_cross_source_amount_selected_or_summed
SRC-97370D32315153,CPV,2006,"Praia, Agostinho Neto Hospital New Maternity Ward",1,1,cla,cla:CV.008,source_record,no_cross_source_amount_selected_or_summed
SRC-DD073C98B1B932,CPV,2006,Gov't provides loan for Praia Central Hospital,1,1,chapo,chapo:72800,source_record,no_cross_source_amount_selected_or_summed
SRC-164C7E8D37EC99,CPV,2007,Debt cancellation,1,1,cancel,cancel:C.CV.01,source_record,no_cross_source_amount_selected_or_summed
SRC-3964F09D94BBC5,CPV,2007,Chinese Government cancels CVE 1.6 billion of Government of Cape Verde’s outstanding debt obligations,1,1,aiddata,aiddata:370,source_record,no_cross_source_amount_selected_or_summed
SRC-4519A12C33A2CF,CPV,2007,Chinese Government provides CVE 82 million interest-free loan for Achada Monte Secondary School Construction Project (Linked to Record ID#371),1,1,aiddata,aiddata:56260,source_record,no_cross_source_amount_selected_or_summed
SRC-C1379AD6D7B8E9,CPV,2007,Chinese Government provides CVE 82 million interest-free loan for Salineiro Secondary School Construction Project (Linked to Record ID#371),1,1,aiddata,aiddata:57032,source_record,no_cross_source_amount_selected_or_summed
PM-A7F8546B4D3A0E,CPV,2008,Chinese Government dispatches 13th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:36221|chapo:36221,direct_reference,no_cross_source_amount_selected_or_summed
SRC-40159C0F1866D6,CPV,2008,Container Scanners Purchase (13 units),1,1,cla,cla:CV.009,source_record,no_cross_source_amount_selected_or_summed
SRC-81ED4928DB515C,CPV,2008,"China Eximbank provides RMB 119 million government concessional loan for Phase 1 of E-Governance Project (Linked to Record ID#52933, #52934, #55898)",1,1,aiddata,aiddata:55509,source_record,no_cross_source_amount_selected_or_summed
SRC-A6DF724084B3A3,CPV,2008,"Chinese Embassy provides CVE 90,000 grant for Eduardo Miranda Educational Complex Construction Project (Linked to Record ID#68877 and ID#57038)",1,1,aiddata,aiddata:72774,source_record,no_cross_source_amount_selected_or_summed
SRC-C980B5674BC50A,CPV,2008,China Eximbank provides RMB 87.01 million government concessional loan for Container Scanner Acquisition Project (Linked to Record ID#56164),1,1,aiddata,aiddata:56135,source_record,no_cross_source_amount_selected_or_summed
SRC-E4FD3BBEE3E908,CPV,2009,"Chinese Government provides RMB 136.12 million interest-free loan for Phase 1 of National Stadium Construction Project (Linked to Record ID#56498, #56508, #56521, #72794)",1,1,aiddata,aiddata:21687,source_record,no_cross_source_amount_selected_or_summed
PM-23F02BB449D4EE,CPV,2010,Chinese Government dispatches 14th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:35675|chapo:35675,direct_reference,no_cross_source_amount_selected_or_summed
SRC-3798FB6F60A315,CPV,2010,Chinese Government provides grant for Poilão Post-Harvest Center Construction Project,1,1,aiddata,aiddata:53160,source_record,no_cross_source_amount_selected_or_summed
SRC-E9D3FF38F27BDF,CPV,2010,"E-government, Phase I - National Data Center",1,1,cla,cla:CV.005,source_record,no_cross_source_amount_selected_or_summed
PM-1AD814AA98624B,CPV,2011,China donates medical equipment worth 135 million CVE to Praia Central Hospital in Cabo Verde,2,2,aiddata|chapo,aiddata:56885|chapo:56885,direct_reference,no_cross_source_amount_selected_or_summed
PM-85C1911AC8CA6D,CPV,2011,"Chinese Government provides RMB 9.5 million grant for Praia Central Hospital Outpatient Consultation Center and OB-GYN Building Equipping Project (Linked to Record ID#35065, ID#35064, ETCA ID#72800)",2,2,aiddata|chapo,aiddata:359|chapo:359,direct_reference,no_cross_source_amount_selected_or_summed
SRC-C8A9268B56AA09,CPV,2011,Chinese Government provides CVE 1.1 billion grant for Presidential Palace Renovation and Expansion Project (Linked to Record ID#72861),1,1,aiddata,aiddata:56459,source_record,no_cross_source_amount_selected_or_summed
PM-9878F869622218,CPV,2012,Chinese Government provides grant for OB-GYN Building Refurbishment Project (Linked to Record ID#35064),2,2,aiddata|chapo,aiddata:35065|chapo:35065,direct_reference,no_cross_source_amount_selected_or_summed
PM-F0E104DAD7CE51,CPV,2012,Chinese Government dispatches 15th medical team to Praia Central Hospital,2,2,aiddata|chapo,aiddata:34936|chapo:34936,direct_reference,no_cross_source_amount_selected_or_summed
SRC-23F492579914BE,CPV,2012,"Chinese Government provides CVE 1.4 billion interest-free loan for Phase 2 of the National Stadium Construction Project (Linked to Record ID#21687, #56508, #56521, #72794)",1,1,aiddata,aiddata:56498,source_record,no_cross_source_amount_selected_or_summed
SRC-6AEC7B0934D484,CPV,2012,Chinese Government provides $15 million grant for Santa Maria Educational Complex Construction Project,1,1,aiddata,aiddata:53194,source_record,no_cross_source_amount_selected_or_summed
