candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-0BF0CE9AA24AEA,aiddata:62595,chapo:62595,SLE,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China launches Second Phase of the Fixed Biological Safety Laboratory Technical Cooperation Project in June 2018 (Linked to Record ID#105038 and #107848),China launches 2nd phase of the safety laboratory technical project
MC-0BFBE94F9E75B9,aiddata:1821,chapo:1821,NGA,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides RMB 5 million for anti-malarial activities,Gov't provided RMB 5 million for anti-Malarial activities
MC-0C3FD66DF26F02,aiddata:57367,chapo:57367,COM,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donated malarial medicines to Comoros in May 2017 (linked to Record ID#s #57366, #30101, #409, #34813)",Donates anti-Malaria drugs
MC-0C4E53F1C373BA,aiddata:61178,chapo:61178,NGA,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates 12 ambulances for Ebola response activities,Gov't donated 12 ambulances for Ebola response activities
MC-0C78784E5B7C5F,aiddata:92035,chapo:92035,GHA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Embassy and expatriate community in Ghana donate PPE supplies worth GHS 480,000 to the University of Ghana Medical Center Hospital",Embassy & expatriate community donate PPE supplies to hospital
MC-0C7BFBD56D1E64,aiddata:98273,chapo:98273,GHA,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government sends 9th medical team to China-Ghana Friendship Hospital in 2019,Gov't sent 9th team to China-Ghana Friendship Hospital
MC-0CB4E409FFB878,aiddata:57418,chapo:57418,GNB,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 12th medical team to Canchungo Regional Hospital,Gov't dispatched 12th team to Canchungo Regional Hospital
MC-0D3BCFD7AA6860,aiddata:92767,chapo:92767,GAB,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 300,000 Sinopharm COVID-19 vaccine doses worth $5.4 million in April 2021",Gov't donates Sinopharm Covid-19 vaccine doses
MC-0D7212656B078A,aiddata:73230,chapo:73230,NAM,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 5th Chinese medical team to Katutura State Hospital (linked to Record ID#62439),Gov't dispatched 5th team to Katutura State Hospital
MC-0D9107E37CA90E,aiddata:57045,chapo:57045,CPV,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donates $100,000 USD to Cape Verde in response to bird flu in 2006",Donates to Bird Flu relief
MC-0DA3C43D40FF72,aiddata:717,chapo:717,CIV,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,China signs exchange of notes for anti-malaria medicines worth 2 million RMB to Cote D'Ivoire,Signs exchange of notes for anti-Malaria medicines
MC-0DAF3BC2375DCE,aiddata:56660,chapo:56660,TUN,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 22nd medical team to Jendouba, Kasserine, Sidi Bouzid, and Tunis (Linked to Record ID#35605, #14020, #35604, #35603, #12970, #19565, #31082, #35585, and #56661)","Gov't sent 22nd team to to Jendouba, Kasserine, Sidi Bouzid, & Tunis"
MC-0DC59BA6DBEA00,cgef:CG.009.11,cla:CG.009.11,COG,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)","Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)"
MC-0DD05574825EF3,aiddata:14352,chapo:14352,MUS,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates medical equipment worth RMB 3.6 million Flacq Hospital,Gov't donated med. equipment to hospital
MC-0DE14550BA5F6E,aiddata:97112,chapo:97112,CMR,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese medical team donates medical supplies to local hospitals in Cameroon in July 2021,Team donated medical supplies to local hospitals
MC-0DFDEFBF61EBB2,aiddata:56009,chapo:56009,TCD,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates anti-malaria drugs to Chad in 2017,Donates anti-Malaria drugs
MC-0E30156B8ECC2A,cgef:ZM.012,cgp:ZM.001.2,ZMB,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kariba North Hydropower Plant (360MW),Kariba North Hydropower Plant
MC-0E392C2F6CEABD,cgp:GN.001.2,cla:GN.006,GIN,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kaleta Hydropower Plant,Kaleta Hydropower Plant (240MW)
MC-0E4BAEA0E9130A,cla:ET.018,codf:ET.018,ETH,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Addis Ababa Deep Well Water Supply, Project 3","Addis Ababa Deep Well Water Supply, Project 3"
MC-0E84B70D4342A5,aiddata:57660,chapo:57660,RWA,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 19th medical team to Rwanda,19th team sent to Rw&a
MC-0E9751D14A1D94,aiddata:93668,chapo:93668,LSO,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates medical supplies to Lesotho for COVID-19 relief in August 2021,Gov't donated med. supplies for Covid-19 relief
MC-0EB9D50AE51539,aiddata:59423,chapo:59423,BEN,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 21st medical team to Lokossa, Natitingou, and Cotonou","Gov't dispatched 21st team to Lokossa, Natitingou, & Cotonou"
MC-0EC8E6B3A7F9FE,cla:KE.085,codf:KE.085,KEN,2017,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Technical And Vocational Training Laboratories Project (TVET), Phase 2","Technical And Vocational Training Laboratories Project (TVET), Phase 2"
MC-0EFE0227E8DCDD,cgef:ZA.045,cgp:ZA.001.6,ZAF,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Medupi Coal Plant (4800MW), Phase II",Medupi Coal Plant
MC-0F003FD35B1A98,aiddata:53267,chapo:53267,RWA,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides $42 million grant for Masaka Hospital Expansion Project (Linked to Record ID#56850),Gov't provided grant for Masaka hospital expansion project
MC-0F0C8635ED1527,cgef:GH.006,cla:GH.006,GHA,2007,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Bui Hydropower Project (400MW) (CommL Part, Total 749.6mn)","Bui Hydropower Project (400MW) (CommL Part, Total 749.6mn)"
MC-0F11CAD685A46C,aiddata:92853,chapo:92853,TZA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Contractors Association donates anti-epidemic supplies worth USD 80,000 to Tanzania",Chinese contractors association donated anti-epidemic supplies
MC-0FD69E275370D0,cla:KE.081,codf:KE.081,KEN,2017,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Computed Tomography Scanner Purchase for 37 Hospitals,Computed Tomography Scanner Purchase for 37 Hospitals
MC-0FDEAF5EFE1378,aiddata:87503,chapo:87503,ERI,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sponsors public health training for Eritreans in 2019,Sponsors public health training
MC-0FE45694087396,cla:UG.002,codf:UG.002,UGA,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Purchase of Equipment for Local Governments,Purchase of Equipment for Local Governments
MC-0FF2561AD74D6A,aiddata:60170,chapo:60170,MLI,2005,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 19th medical team to Kati, Markala, and Sikasso hospitals (Linked to Record ID#59534 and #60171)","Gov't dispatched 19th team to Kati, Markala, & Sikasso hospitals"
MC-1037FC2D23B940,aiddata:57444,chapo:57444,GMB,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends the third medical team to the Edward Francis Small Teaching Hospital in Gambia in 2019 (linked to Record ID#57017 and #60550),3rd team sent to Edward Francis Small Teaching Hospital
MC-105793D13356C8,aiddata:72671,chapo:72671,ZWE,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,Xiangya Hospital provides urology training for two Zimbabwean doctors,Xiangya hospital provided urology training for two Zimbabwean doctors
MC-1067E582B8EB26,cgef:GQ.029,cla:GQ.029,GNQ,2009,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Power Grid, Malabo, Phase 2","Power Grid, Malabo, Phase 2"
MC-106FC3AF9AE5BA,aiddata:60590,chapo:60590,ETH,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends the 14th medical team to Ethiopia,14th team sent
MC-10CEC22DBDA5CD,cgp:CG.001.2,cla:CG.009.04,COG,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Liouesso Hydropower Plant,Liouesso Hydropower Plant (19.5MW)
MC-10DFE50DC235B7,aiddata:18750,chapo:18750,MRT,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides RMB 60 million interest-free loan for Kiffa Health Center Project (Linked to Record ID#34154, #56843, and #56793)",Gov't provided interest-free loan for Kiffa Health Center project
MC-10E40B912B3597,aiddata:92317,chapo:92317,CIV,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides CFA 640.6 million grant for Phase 1 of Gagnoa Hospital Technical Cooperation Project,Gov't provides grant for Gagnoa Hospital
MC-10F2138B204E9D,cla:ET.035,codf:ET.037,ETH,2013,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Addis-Djibouti Railway (656km), Tranche A","Addis-Djibouti Railway (656km), Tranche C"
MC-11250617EDD17E,cla:TZ.001,codf:TZ.001,TZA,2013,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"National ICT Backbone Project (NICTBB), Phase 3 Stage 1","National ICT Backbone Project (NICTBB), Phase 3 Stage 1"
MC-1130031B3801A3,aiddata:2324,chapo:2324,ZMB,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Eximbank provides RMB 361 million government concessional loan for Mobile Hospital Project,Eximbank provided gov't concessional loan for mobile hospital project
MC-114B1BFBF444E6,aiddata:97944,chapo:97944,AGO,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides USD 915,186 for COVID-19 response via World Health Organization in Angola in March 2020",Gov't finances WHO Covid-19 response
MC-11560BB574FBD6,cla:KE.021,codf:KE.021,KEN,2009,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Kenya Power Distribution System, Modernization (213km)","Kenya Power Distribution System, Modernization (213km)"
MC-1159C6ACEA18E0,cgef:GN.007,cgp:GN.002.3,GIN,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,Souapiti Hydropower Plant (450MW),Souapiti Hydropower Plant
MC-116E0403A5A5A5,aiddata:1515,chapo:1515,TZA,2005,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Donates Anti-Malaria Drugs and Mosquito Nets to Tanzania,China donated anti-Malaria drugs & mosquito nets
MC-116FB4B8394030,cgef:ZM.012,cla:ZM.012,ZMB,2008,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Kariba North Hydropower Plant (360MW),Kariba North Hydropower Plant (360MW)
MC-117883BB1C5615,aiddata:94575,chapo:94575,BFA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese medical team donates medical supplies worth XOF 1 million Regional Hospital Center (CHR) in Koudougou in June 2020 (Linked to Record ID#94573),team donated supplies to Regional Hospital Center in Koudougou
MC-119EAA8C401A75,aiddata:92801,chapo:92801,GNQ,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates anti-epidemic materials to the Ministry of National Security for Equatorial Guinea,Gov't donates anti-epidemic materials
MC-119FA59BF76742,aiddata:92033,chapo:92033,GHA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Embassy donates supplies to the Muslim Association in Ghana,Embassy donated supplies to the Muslim association
MC-11D0AABBE16B64,aiddata:95291,chapo:95291,,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Zhangzhou Public Security Bureau provides 10,000 masks to the Central African Ministry of Internal Affairs and Public Security in August 2020 (Linked to Record ID#92941 and #95290)",Zhangzhou Public Security Bureau donates masks
MC-123C8B92A5079B,cgef:ZA.045,cgp:ZA.001.4,ZAF,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Medupi Coal Plant (4800MW), Phase II",Medupi Coal Plant
MC-123E7A5928DA03,cgp:SD.001.3,cla:SD.005,SDN,2003,1,direct_reference,confirmed_by_source_id,source_cross_reference,Merowe Hydropower Plant,Merowe Hydropower Plant (1250MW)
MC-1278AD757F6E78,cgef:ZA.044,cgp:ZA.005.5,ZAF,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kusile Coal Plant (4800MW),Kusile Coal Plant
MC-12902788256172,aiddata:88307,chapo:88307,TZA,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 28th medical team to Zanzibar,Gov't sent 28th team
MC-12BE891E5278C3,aiddata:56901,chapo:56901,CPV,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates medical equipment and supplies to Praia Central Hospital in Cabo Verde,Donates medical equipment to Praia Central Hospital
